sport,date,source,event_key,matchup_key,game,market_type,selection,line,odds,player_name,player_key,stat_type,eligible_for_consensus,reason_if_ineligible
MLB,2026-04-16,action,MLB:2026:04:16:BAL@CLE,MLB:2026:04:16:BAL-CLE,BAL @ CLE,moneyline,BAL_ml,,+100,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:COL@HOU,MLB:2026:04:16:COL-HOU,COL @ HOU,total,game_total,8.5,-118,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:COL@HOU,MLB:2026:04:16:COL-HOU,COL @ HOU,spread,HOU_spread,-1.5,+130,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:COL@HOU,MLB:2026:04:16:COL-HOU,COL @ HOU,spread,COL_spread,1.5,-142,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:SEA@SDP,MLB:2026:04:16:SDP-SEA,SEA @ SDP,spread,SEA_spread,-1.5,+135,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:SEA@SDP,MLB:2026:04:16:SDP-SEA,SEA @ SDP,moneyline,SD_ml,,+106,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:SEA@SDP,MLB:2026:04:16:SDP-SEA,SEA @ SDP,moneyline,SB_ml,,+400,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:SEA@SDP,MLB:2026:04:16:SDP-SEA,SEA @ SDP,moneyline,BB_ml,,-115,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:SEA@SDP,MLB:2026:04:16:SDP-SEA,SEA @ SDP,moneyline,SEA_ml,,-120,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:SEA@SDP,MLB:2026:04:16:SDP-SEA,SEA @ SDP,moneyline,SD_ml,,+105,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:SEA@SDP,MLB:2026:04:16:SDP-SEA,SEA @ SDP,total,game_total,8.0,-110,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:ARI@BAL,MLB:2026:04:15:ARI-BAL,ARI @ BAL,moneyline,ARI_ml,,+125,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:ARI@BAL,MLB:2026:04:15:ARI-BAL,ARI @ BAL,spread,BAL_spread,-1.5,+149,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:ARI@BAL,MLB:2026:04:15:ARI-BAL,ARI @ BAL,moneyline,BAL_ml,,-155,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:ARI@BAL,MLB:2026:04:15:ARI-BAL,ARI @ BAL,moneyline,ARI_ml,,+140,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:ARI@BAL,MLB:2026:04:15:ARI-BAL,ARI @ BAL,spread,BAL_spread,-1.5,+145,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:CLE@STL,MLB:2026:04:15:CLE-STL,CLE @ STL,moneyline,STL_ml,,-105,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:CLE@STL,MLB:2026:04:15:CLE-STL,CLE @ STL,moneyline,BB_ml,,+130,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:CLE@STL,MLB:2026:04:15:CLE-STL,CLE @ STL,moneyline,CLE_ml,,-104,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:CLE@STL,MLB:2026:04:15:CLE-STL,CLE @ STL,total,game_total,8.5,-105,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:CLE@STL,MLB:2026:04:15:CLE-STL,CLE @ STL,moneyline,CLE_ml,,+100,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:BOS@MIN,MLB:2026:04:15:BOS-MIN,BOS @ MIN,moneyline,MIN_ml,,+115,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:BOS@MIN,MLB:2026:04:15:BOS-MIN,BOS @ MIN,moneyline,BOS_ml,,-126,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:BOS@MIN,MLB:2026:04:15:BOS-MIN,BOS @ MIN,moneyline,BOS_ml,,-130,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:BOS@MIN,MLB:2026:04:15:BOS-MIN,BOS @ MIN,moneyline,MIN_ml,,+120,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:BOS@MIN,MLB:2026:04:15:BOS-MIN,BOS @ MIN,spread,BOS_spread,-1.5,+134,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:BOS@MIN,MLB:2026:04:15:BOS-MIN,BOS @ MIN,total,game_total,8.0,-106,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:WSN@PIT,MLB:2026:04:15:PIT-WSN,WSN @ PIT,moneyline,SB_ml,,+500,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:WSN@PIT,MLB:2026:04:15:PIT-WSN,WSN @ PIT,moneyline,WSH_ml,,+150,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:SFG@CIN,MLB:2026:04:15:CIN-SFG,SFG @ CIN,moneyline,SF_ml,,-110,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:SFG@CIN,MLB:2026:04:15:CIN-SFG,SFG @ CIN,moneyline,SF_ml,,-103,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:SFG@CIN,MLB:2026:04:15:CIN-SFG,SFG @ CIN,total,game_total,9.0,-122,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:SFG@CIN,MLB:2026:04:15:CIN-SFG,SFG @ CIN,spread,SF_spread,-1.5,+150,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:KCR@DET,MLB:2026:04:15:DET-KCR,KCR @ DET,moneyline,DET_ml,,-125,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:KCR@DET,MLB:2026:04:15:DET-KCR,KCR @ DET,moneyline,KC_ml,,+112,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:KCR@DET,MLB:2026:04:15:DET-KCR,KCR @ DET,moneyline,KC_ml,,+110,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:KCR@DET,MLB:2026:04:15:DET-KCR,KCR @ DET,moneyline,ER_ml,,-125,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:KCR@DET,MLB:2026:04:15:DET-KCR,KCR @ DET,moneyline,SB_ml,,+430,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:KCR@DET,MLB:2026:04:15:DET-KCR,KCR @ DET,moneyline,KC_ml,,+115,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:KCR@DET,MLB:2026:04:15:DET-KCR,KCR @ DET,total,game_total,8.0,-105,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:CHC@PHI,MLB:2026:04:15:CHC-PHI,CHC @ PHI,moneyline,CHC_ml,,+122,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:CHC@PHI,MLB:2026:04:15:CHC-PHI,CHC @ PHI,moneyline,PHI_ml,,-135,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:CHC@PHI,MLB:2026:04:15:CHC-PHI,CHC @ PHI,total,game_total,8.5,+100,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:LAA@NYY,MLB:2026:04:15:LAA-NYY,LAA @ NYY,total,game_total,11.0,-115,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:LAA@NYY,MLB:2026:04:15:LAA-NYY,LAA @ NYY,total,game_total,11.0,-114,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:LAA@NYY,MLB:2026:04:15:LAA-NYY,LAA @ NYY,total,game_total,10.5,-115,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:LAA@NYY,MLB:2026:04:15:LAA-NYY,LAA @ NYY,spread,NYY_spread,-1.5,+105,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:LAA@NYY,MLB:2026:04:15:LAA-NYY,LAA @ NYY,spread,NYY_spread,-1.0,-135,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:LAA@NYY,MLB:2026:04:15:LAA-NYY,LAA @ NYY,moneyline,LAA_ml,,+165,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:LAA@NYY,MLB:2026:04:15:LAA-NYY,LAA @ NYY,total,game_total,9.0,-120,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:MIA@ATL,MLB:2026:04:15:ATL-MIA,MIA @ ATL,spread,ATL_spread,-1.5,+126,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:MIA@ATL,MLB:2026:04:15:ATL-MIA,MIA @ ATL,total,game_total,9.0,+100,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:MIA@ATL,MLB:2026:04:15:ATL-MIA,MIA @ ATL,moneyline,SB_ml,,+400,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:MIA@ATL,MLB:2026:04:15:ATL-MIA,MIA @ ATL,moneyline,MIA_ml,,+145,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:TOR@MIL,MLB:2026:04:15:MIL-TOR,TOR @ MIL,moneyline,MIL_ml,,+110,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:TOR@MIL,MLB:2026:04:15:MIL-TOR,TOR @ MIL,moneyline,TOR_ml,,-125,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:TOR@MIL,MLB:2026:04:15:MIL-TOR,TOR @ MIL,moneyline,MIL_ml,,+106,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:TBR@CHW,MLB:2026:04:15:CHW-TBR,TBR @ CHW,total,game_total,8.5,-115,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:TBR@CHW,MLB:2026:04:15:CHW-TBR,TBR @ CHW,total,game_total,7.5,-125,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:TBR@CHW,MLB:2026:04:15:CHW-TBR,TBR @ CHW,moneyline,CWS_ml,,+105,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:COL@HOU,MLB:2026:04:15:COL-HOU,COL @ HOU,moneyline,HOU_ml,,-180,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:COL@HOU,MLB:2026:04:15:COL-HOU,COL @ HOU,moneyline,COL_ml,,+171,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:TEX@OAK,MLB:2026:04:15:OAK-TEX,TEX @ OAK,total,game_total,10.5,+120,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:TEX@OAK,MLB:2026:04:15:OAK-TEX,TEX @ OAK,moneyline,BB_ml,,+150,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:TEX@OAK,MLB:2026:04:15:OAK-TEX,TEX @ OAK,moneyline,ER_ml,,-143,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:TEX@OAK,MLB:2026:04:15:OAK-TEX,TEX @ OAK,spread,ATH_spread,1.5,-162,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:SEA@SDP,MLB:2026:04:15:SDP-SEA,SEA @ SDP,total,game_total,8.0,-105,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:SEA@SDP,MLB:2026:04:15:SDP-SEA,SEA @ SDP,moneyline,SEA_ml,,-105,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:SEA@SDP,MLB:2026:04:15:SDP-SEA,SEA @ SDP,moneyline,SEA_ml,,-104,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:SEA@SDP,MLB:2026:04:15:SDP-SEA,SEA @ SDP,total,game_total,8.0,-105,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:NYM@LAD,MLB:2026:04:15:LAD-NYM,NYM @ LAD,moneyline,LAD_ml,,-190,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:NYM@LAD,MLB:2026:04:15:LAD-NYM,NYM @ LAD,spread,LAD_spread,-1.5,+115,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:NYM@LAD,MLB:2026:04:15:LAD-NYM,NYM @ LAD,total,game_total,8.5,-140,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:NYM@LAD,MLB:2026:04:15:LAD-NYM,NYM @ LAD,spread,NYM_spread,1.5,-130,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:NYM@LAD,MLB:2026:04:15:LAD-NYM,NYM @ LAD,total,game_total,7.5,-120,,,,True,
MLB,2026-04-15,action,MLB:2026:04:15:NYM@LAD,MLB:2026:04:15:LAD-NYM,NYM @ LAD,moneyline,BB_ml,,+100,,,,False,team_not_in_game
MLB,2026-04-15,action,MLB:2026:04:15:NYM@LAD,MLB:2026:04:15:LAD-NYM,NYM @ LAD,moneyline,ER_ml,,-103,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:ARI@BAL,MLB:2026:04:14:ARI-BAL,ARI @ BAL,total,game_total,8.5,-115,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:ARI@BAL,MLB:2026:04:14:ARI-BAL,ARI @ BAL,moneyline,BAL_ml,,-140,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:ARI@BAL,MLB:2026:04:14:ARI-BAL,ARI @ BAL,moneyline,ARI_ml,,+146,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:ARI@BAL,MLB:2026:04:14:ARI-BAL,ARI @ BAL,total,game_total,8.5,-123,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:ARI@BAL,MLB:2026:04:14:ARI-BAL,ARI @ BAL,moneyline,BB_ml,,-120,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:ARI@BAL,MLB:2026:04:14:ARI-BAL,ARI @ BAL,moneyline,ARI_ml,,+148,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:ARI@BAL,MLB:2026:04:14:ARI-BAL,ARI @ BAL,moneyline,ARI_ml,,+125,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:ARI@BAL,MLB:2026:04:14:ARI-BAL,ARI @ BAL,total,game_total,8.5,-104,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:ARI@BAL,MLB:2026:04:14:ARI-BAL,ARI @ BAL,moneyline,ARI_ml,,+130,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:CHC@PHI,MLB:2026:04:14:CHC-PHI,CHC @ PHI,total,game_total,10.0,-108,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:CHC@PHI,MLB:2026:04:14:CHC-PHI,CHC @ PHI,moneyline,CHC_ml,,+124,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:CHC@PHI,MLB:2026:04:14:CHC-PHI,CHC @ PHI,moneyline,CHC_ml,,+125,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:CHC@PHI,MLB:2026:04:14:CHC-PHI,CHC @ PHI,total,game_total,9.5,-110,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:CHC@PHI,MLB:2026:04:14:CHC-PHI,CHC @ PHI,moneyline,PHI_ml,,-135,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:CHC@PHI,MLB:2026:04:14:CHC-PHI,CHC @ PHI,total,game_total,9.0,-105,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:KCR@DET,MLB:2026:04:14:DET-KCR,KCR @ DET,total,game_total,8.0,+104,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:KCR@DET,MLB:2026:04:14:DET-KCR,KCR @ DET,total,game_total,7.5,-110,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:KCR@DET,MLB:2026:04:14:DET-KCR,KCR @ DET,moneyline,KC_ml,,+110,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:KCR@DET,MLB:2026:04:14:DET-KCR,KCR @ DET,moneyline,KC_ml,,+109,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:KCR@DET,MLB:2026:04:14:DET-KCR,KCR @ DET,moneyline,KC_ml,,+106,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:KCR@DET,MLB:2026:04:14:DET-KCR,KCR @ DET,moneyline,KC_ml,,+105,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:KCR@DET,MLB:2026:04:14:DET-KCR,KCR @ DET,moneyline,DET_ml,,-116,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:SFG@CIN,MLB:2026:04:14:CIN-SFG,SFG @ CIN,moneyline,SF_ml,,-105,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:SFG@CIN,MLB:2026:04:14:CIN-SFG,SFG @ CIN,moneyline,SF_ml,,+100,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:WSN@PIT,MLB:2026:04:14:PIT-WSN,WSN @ PIT,spread,PIT_spread,-1.5,+114,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:WSN@PIT,MLB:2026:04:14:PIT-WSN,WSN @ PIT,total,game_total,10.5,+115,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:WSN@PIT,MLB:2026:04:14:PIT-WSN,WSN @ PIT,total,game_total,9.5,+100,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:WSN@PIT,MLB:2026:04:14:PIT-WSN,WSN @ PIT,spread,WSH_spread,1.5,-125,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:WSN@PIT,MLB:2026:04:14:PIT-WSN,WSN @ PIT,spread,PIT_spread,-1.5,+110,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:WSN@PIT,MLB:2026:04:14:PIT-WSN,WSN @ PIT,total,game_total,9.0,-110,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:WSN@PIT,MLB:2026:04:14:PIT-WSN,WSN @ PIT,total,game_total,9.0,-105,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:WSN@PIT,MLB:2026:04:14:PIT-WSN,WSN @ PIT,moneyline,WSH_ml,,+158,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:LAA@NYY,MLB:2026:04:14:LAA-NYY,LAA @ NYY,spread,NYY_spread,-1.5,+117,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:LAA@NYY,MLB:2026:04:14:LAA-NYY,LAA @ NYY,total,game_total,8.5,-136,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:LAA@NYY,MLB:2026:04:14:LAA-NYY,LAA @ NYY,total,game_total,8.5,-120,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:LAA@NYY,MLB:2026:04:14:LAA-NYY,LAA @ NYY,moneyline,LAA_ml,,+156,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:LAA@NYY,MLB:2026:04:14:LAA-NYY,LAA @ NYY,moneyline,LAA_ml,,+158,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:LAA@NYY,MLB:2026:04:14:LAA-NYY,LAA @ NYY,total,game_total,8.5,-115,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:MIA@ATL,MLB:2026:04:14:ATL-MIA,MIA @ ATL,moneyline,ER_ml,,-146,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:MIA@ATL,MLB:2026:04:14:ATL-MIA,MIA @ ATL,moneyline,ATL_ml,,-155,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:MIA@ATL,MLB:2026:04:14:ATL-MIA,MIA @ ATL,moneyline,MIA_ml,,+135,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:MIA@ATL,MLB:2026:04:14:ATL-MIA,MIA @ ATL,moneyline,ATL_ml,,-144,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:BOS@MIN,MLB:2026:04:14:BOS-MIN,BOS @ MIN,total,game_total,8.0,-110,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:BOS@MIN,MLB:2026:04:14:BOS-MIN,BOS @ MIN,moneyline,BOS_ml,,-125,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:BOS@MIN,MLB:2026:04:14:BOS-MIN,BOS @ MIN,moneyline,MIN_ml,,+120,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TOR@MIL,MLB:2026:04:14:MIL-TOR,TOR @ MIL,moneyline,TOR_ml,,+105,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TOR@MIL,MLB:2026:04:14:MIL-TOR,TOR @ MIL,spread,MIL_spread,-1.5,+176,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TOR@MIL,MLB:2026:04:14:MIL-TOR,TOR @ MIL,moneyline,TOR_ml,,+110,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TOR@MIL,MLB:2026:04:14:MIL-TOR,TOR @ MIL,total,game_total,7.0,+100,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TOR@MIL,MLB:2026:04:14:MIL-TOR,TOR @ MIL,moneyline,MIL_ml,,-116,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TOR@MIL,MLB:2026:04:14:MIL-TOR,TOR @ MIL,total,game_total,7.0,-102,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TOR@MIL,MLB:2026:04:14:MIL-TOR,TOR @ MIL,total,game_total,7.0,-110,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TBR@CHW,MLB:2026:04:14:CHW-TBR,TBR @ CHW,moneyline,CWS_ml,,+120,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:TBR@CHW,MLB:2026:04:14:CHW-TBR,TBR @ CHW,total,game_total,8.0,+102,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TBR@CHW,MLB:2026:04:14:CHW-TBR,TBR @ CHW,total,game_total,7.5,-115,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TBR@CHW,MLB:2026:04:14:CHW-TBR,TBR @ CHW,moneyline,ER_ml,,-165,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:TBR@CHW,MLB:2026:04:14:CHW-TBR,TBR @ CHW,total,game_total,7.5,-105,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TBR@CHW,MLB:2026:04:14:CHW-TBR,TBR @ CHW,moneyline,CWS_ml,,+125,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:TBR@CHW,MLB:2026:04:14:CHW-TBR,TBR @ CHW,total,game_total,7.5,-110,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TBR@CHW,MLB:2026:04:14:CHW-TBR,TBR @ CHW,total,game_total,7.5,+102,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:CLE@STL,MLB:2026:04:14:CLE-STL,CLE @ STL,moneyline,STL_ml,,+110,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:CLE@STL,MLB:2026:04:14:CLE-STL,CLE @ STL,total,game_total,8.5,-125,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:CLE@STL,MLB:2026:04:14:CLE-STL,CLE @ STL,moneyline,BB_ml,,+130,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:CLE@STL,MLB:2026:04:14:CLE-STL,CLE @ STL,total,game_total,8.5,+100,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:CLE@STL,MLB:2026:04:14:CLE-STL,CLE @ STL,moneyline,STL_ml,,+109,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:COL@HOU,MLB:2026:04:14:COL-HOU,COL @ HOU,spread,COL_spread,1.5,-138,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:COL@HOU,MLB:2026:04:14:COL-HOU,COL @ HOU,moneyline,COL_ml,,+161,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:SEA@SDP,MLB:2026:04:14:SDP-SEA,SEA @ SDP,moneyline,SD_ml,,+104,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:SEA@SDP,MLB:2026:04:14:SDP-SEA,SEA @ SDP,moneyline,SD_ml,,+105,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:SEA@SDP,MLB:2026:04:14:SDP-SEA,SEA @ SDP,moneyline,SEA_ml,,-120,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:SEA@SDP,MLB:2026:04:14:SDP-SEA,SEA @ SDP,moneyline,SEA_ml,,-113,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TEX@OAK,MLB:2026:04:14:OAK-TEX,TEX @ OAK,moneyline,TEX_ml,,-102,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TEX@OAK,MLB:2026:04:14:OAK-TEX,TEX @ OAK,spread,TEX_spread,-1.5,+135,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TEX@OAK,MLB:2026:04:14:OAK-TEX,TEX @ OAK,total,game_total,8.5,-120,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:TEX@OAK,MLB:2026:04:14:OAK-TEX,TEX @ OAK,moneyline,ER_ml,,-143,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:TEX@OAK,MLB:2026:04:14:OAK-TEX,TEX @ OAK,total,game_total,8.5,-117,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:NYM@LAD,MLB:2026:04:14:LAD-NYM,NYM @ LAD,total,game_total,0.5,+105,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:NYM@LAD,MLB:2026:04:14:LAD-NYM,NYM @ LAD,total,game_total,7.5,-113,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:NYM@LAD,MLB:2026:04:14:LAD-NYM,NYM @ LAD,moneyline,NYM_ml,,+172,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:NYM@LAD,MLB:2026:04:14:LAD-NYM,NYM @ LAD,total,game_total,7.5,-105,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:NYM@LAD,MLB:2026:04:14:LAD-NYM,NYM @ LAD,spread,LAD_spread,-1.5,+110,,,,True,
MLB,2026-04-14,action,MLB:2026:04:14:NYM@LAD,MLB:2026:04:14:LAD-NYM,NYM @ LAD,moneyline,ER_ml,,-103,,,,False,team_not_in_game
MLB,2026-04-14,action,MLB:2026:04:14:NYM@LAD,MLB:2026:04:14:LAD-NYM,NYM @ LAD,total,game_total,7.5,-115,,,,True,
MLB,2026-04-13,action,MLB:2026:04:13:HOU@SEA,MLB:2026:04:13:HOU-SEA,HOU @ SEA,moneyline,SEA_ml,,-174,,,,True,
MLB,2026-04-13,action,MLB:2026:04:13:HOU@SEA,MLB:2026:04:13:HOU-SEA,HOU @ SEA,moneyline,HOU_ml,,+151,,,,True,
MLB,2026-04-13,action,MLB:2026:04:13:HOU@SEA,MLB:2026:04:13:HOU-SEA,HOU @ SEA,moneyline,HOU_ml,,+150,,,,True,
MLB,2026-04-13,action,MLB:2026:04:13:HOU@SEA,MLB:2026:04:13:HOU-SEA,HOU @ SEA,moneyline,HOU_ml,,+155,,,,True,
MLB,2026-04-13,action,MLB:2026:04:13:HOU@SEA,MLB:2026:04:13:HOU-SEA,HOU @ SEA,moneyline,HOU_ml,,+144,,,,True,
MLB,2026-04-13,action,MLB:2026:04:13:HOU@SEA,MLB:2026:04:13:HOU-SEA,HOU @ SEA,moneyline,HOU_ml,,+145,,,,True,
MLB,2026-04-13,action,MLB:2026:04:13:ARI@BAL,MLB:2026:04:13:ARI-BAL,ARI @ BAL,total,game_total,8.5,-115,,,,True,
MLB,2026-04-13,action,MLB:2026:04:13:ARI@BAL,MLB:2026:04:13:ARI-BAL,ARI @ BAL,total,game_total,8.5,-103,,,,True,
MLB,2026-04-13,action,MLB:2026:04:13:ARI@BAL,MLB:2026:04:13:ARI-BAL,ARI @ BAL,total,game_total,8.5,+100,,,,True,
