atomic_stat,avg_odds,bets_with_units,display_group,experts,group_size,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,split_count,total_stake,units_missing_count,wilson_lower,win_pct,wins
,,0,Bet Labs[action] + RankScore by Bet Labs[action],"[""Bet Labs[action]"", ""RankScore by Bet Labs[action]""]",2,1,total,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Bet Labs[action] + Top Shelf Action 🥃[action],"[""Bet Labs[action]"", ""Top Shelf Action 🥃[action]""]",2,0,spread,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,BetQL Model[betql] + Cam Is Money[action],"[""BetQL Model[betql]"", ""Cam Is Money[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
rebounds,,0,BetQL Model[betql] + Cam Is Money[action],"[""BetQL Model[betql]"", ""Cam Is Money[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,BetQL Model[betql] + Chris Gimino[action],"[""BetQL Model[betql]"", ""Chris Gimino[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,1,0.0,1,0.2065,1.0,1
,,0,BetQL Model[betql] + Dimers AI Model[dimers],"[""BetQL Model[betql]"", ""Dimers AI Model[dimers]""]",2,1,spread,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
rebounds,,0,BetQL Model[betql] + Doug Ziefel[action],"[""BetQL Model[betql]"", ""Doug Ziefel[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
rebounds,,0,BetQL Model[betql] + Douglas Farmer[covers],"[""BetQL Model[betql]"", ""Douglas Farmer[covers]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,BetQL Model[betql] + Gilles Gallant[action],"[""BetQL Model[betql]"", ""Gilles Gallant[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
rebounds,,0,BetQL Model[betql] + Grant Neiffer[action],"[""BetQL Model[betql]"", ""Grant Neiffer[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,BetQL Model[betql] + Jason Logan Senior[covers],"[""BetQL Model[betql]"", ""Jason Logan Senior[covers]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,BetQL Model[betql] + Jason Logan Senior[covers],"[""BetQL Model[betql]"", ""Jason Logan Senior[covers]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,BetQL Model[betql] + Jay Money[action],"[""BetQL Model[betql]"", ""Jay Money[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,BetQL Model[betql] + Larry Hartstein[sportsline],"[""BetQL Model[betql]"", ""Larry Hartstein[sportsline]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
rebounds,,0,BetQL Model[betql] + Larry Hartstein[sportsline],"[""BetQL Model[betql]"", ""Larry Hartstein[sportsline]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,BetQL Model[betql] + Markus Markets[action],"[""BetQL Model[betql]"", ""Markus Markets[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
threes,,0,BetQL Model[betql] + Matt DiLeo[action],"[""BetQL Model[betql]"", ""Matt DiLeo[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
threes,,0,BetQL Model[betql] + Matt Moore[action],"[""BetQL Model[betql]"", ""Matt Moore[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,BetQL Model[betql] + Prop Model[vegasinsider],"[""BetQL Model[betql]"", ""Prop Model[vegasinsider]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
rebounds,,0,BetQL Model[betql] + RocketPlays[action],"[""BetQL Model[betql]"", ""RocketPlays[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
threes,,0,BetQL Model[betql] + Ryan Minion[action],"[""BetQL Model[betql]"", ""Ryan Minion[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
threes,,0,BetQL Model[betql] + ThatGuyBets[action],"[""BetQL Model[betql]"", ""ThatGuyBets[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
threes,,0,BetQL Model[betql] + The Degenerates[action],"[""BetQL Model[betql]"", ""The Degenerates[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
assists,,0,BetQL Model[betql] + The Propfessor[action],"[""BetQL Model[betql]"", ""The Propfessor[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,BetQL Model[betql] + The Propfessor[action],"[""BetQL Model[betql]"", ""The Propfessor[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
rebounds,,0,BetQL Model[betql] + Top Shelf Action 🥃[action],"[""BetQL Model[betql]"", ""Top Shelf Action 🥃[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,BetQL Model[betql] + nukethebooks[juicereel_nukethebooks],"[""BetQL Model[betql]"", ""nukethebooks[juicereel_nukethebooks]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
rebounds,,0,BetQL Model[betql] + nukethebooks[juicereel_nukethebooks],"[""BetQL Model[betql]"", ""nukethebooks[juicereel_nukethebooks]""]",2,1,player_prop,1,0.0,0,0.0,0,,1,0.0,1,0.0,0.0,0
threes,,0,BetQL Model[betql] + sXeBets[juicereel_sxebets],"[""BetQL Model[betql]"", ""sXeBets[juicereel_sxebets]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
assists,,0,Bill Marzano[vegasinsider] + Dimers AI Model[dimers],"[""Bill Marzano[vegasinsider]"", ""Dimers AI Model[dimers]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,Bill Marzano[vegasinsider] + Joe Dellera[action],"[""Bill Marzano[vegasinsider]"", ""Joe Dellera[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,,0,Bob Konarski[sportsline] + Fizzy78[bettingpros_experts],"[""Bob Konarski[sportsline]"", ""Fizzy78[bettingpros_experts]""]",2,1,spread,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Boomer Betz[action] + Brian Bitler[action],"[""Boomer Betz[action]"", ""Brian Bitler[action]""]",2,0,spread,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
pts_reb,,0,Boomer Betz[action] + Doug Ziefel[action],"[""Boomer Betz[action]"", ""Doug Ziefel[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Boomer Betz[action] + Matt Moore[action],"[""Boomer Betz[action]"", ""Matt Moore[action]""]",2,0,spread,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Boomer Betz[action] + Sandy Plashkes[action],"[""Boomer Betz[action]"", ""Sandy Plashkes[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,,0,Boomer Betz[action] + Wags Wins[action],"[""Boomer Betz[action]"", ""Wags Wins[action]""]",2,1,spread,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
reb_ast,,0,Brandon Anderson[action] + Brandon Kravitz[action],"[""Brandon Anderson[action]"", ""Brandon Kravitz[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
reb_ast,,0,Brandon Anderson[action] + Bryan Fonseca[action],"[""Brandon Anderson[action]"", ""Bryan Fonseca[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Brandon Anderson[action] + Buckets Podcast[action],"[""Brandon Anderson[action]"", ""Buckets Podcast[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_reb_ast,,0,Brandon Anderson[action] + Buckets Podcast[action],"[""Brandon Anderson[action]"", ""Buckets Podcast[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
reb_ast,,0,Brandon Anderson[action] + Buckets Podcast[action],"[""Brandon Anderson[action]"", ""Buckets Podcast[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
reb_ast,,0,Brandon Anderson[action] + Mike Barner[sportsline],"[""Brandon Anderson[action]"", ""Mike Barner[sportsline]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Brandon Kravitz[action] + Brian Bitler[action],"[""Brandon Kravitz[action]"", ""Brian Bitler[action]""]",2,0,spread,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
pts_reb,,0,Brandon Kravitz[action] + Bryan Fonseca[action],"[""Brandon Kravitz[action]"", ""Bryan Fonseca[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
reb_ast,,0,Brandon Kravitz[action] + Bryan Fonseca[action],"[""Brandon Kravitz[action]"", ""Bryan Fonseca[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_reb,,0,Brandon Kravitz[action] + Buckets Podcast[action],"[""Brandon Kravitz[action]"", ""Buckets Podcast[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
reb_ast,,0,Brandon Kravitz[action] + Buckets Podcast[action],"[""Brandon Kravitz[action]"", ""Buckets Podcast[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Brandon Kravitz[action] + Dimers AI Model[dimers],"[""Brandon Kravitz[action]"", ""Dimers AI Model[dimers]""]",2,1,spread,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Brandon Kravitz[action] + Joe Dellera[action],"[""Brandon Kravitz[action]"", ""Joe Dellera[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
reb_ast,,0,Brandon Kravitz[action] + Mike Barner[sportsline],"[""Brandon Kravitz[action]"", ""Mike Barner[sportsline]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Brandon Kravitz[action] + Mjaybrod[action],"[""Brandon Kravitz[action]"", ""Mjaybrod[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,,0,Brandon Kravitz[action] + Picks Office[action],"[""Brandon Kravitz[action]"", ""Picks Office[action]""]",2,1,spread,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_reb_ast,,0,Brandon Kravitz[action] + Prop Bet Guy[sportsline],"[""Brandon Kravitz[action]"", ""Prop Bet Guy[sportsline]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Brandon Kravitz[action] + VegasIsMyBitch[action],"[""Brandon Kravitz[action]"", ""VegasIsMyBitch[action]""]",2,0,spread,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,,0,Brandon Kravitz[action] + Wags Wins[action],"[""Brandon Kravitz[action]"", ""Wags Wins[action]""]",2,0,spread,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,,0,Brian Bitler[action] + Matt Moore[action],"[""Brian Bitler[action]"", ""Matt Moore[action]""]",2,1,total,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Brian Bitler[action] + Picks Office[action],"[""Brian Bitler[action]"", ""Picks Office[action]""]",2,0,total,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,,0,Brian Bitler[action] + RankScore by Bet Labs[action],"[""Brian Bitler[action]"", ""RankScore by Bet Labs[action]""]",2,0,total,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Brian Condon[action] + Cam Is Money[action],"[""Brian Condon[action]"", ""Cam Is Money[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Brian Condon[action] + Joe Dellera[action],"[""Brian Condon[action]"", ""Joe Dellera[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Brian Condon[action] + The Degenerates[action],"[""Brian Condon[action]"", ""The Degenerates[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Brian Edwards[vegasinsider] + Bruce Marshall[sportsline],"[""Brian Edwards[vegasinsider]"", ""Bruce Marshall[sportsline]""]",2,0,spread,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,,0,Bruce Marshall[sportsline] + Sandy Plashkes[action],"[""Bruce Marshall[sportsline]"", ""Sandy Plashkes[action]""]",2,0,spread,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
pts_reb_ast,,0,Bryan Fonseca[action] + Buckets Podcast[action],"[""Bryan Fonseca[action]"", ""Buckets Podcast[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
reb_ast,,0,Bryan Fonseca[action] + Buckets Podcast[action],"[""Bryan Fonseca[action]"", ""Buckets Podcast[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Bryan Fonseca[action] + Cam Is Money[action],"[""Bryan Fonseca[action]"", ""Cam Is Money[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Bryan Fonseca[action] + Collin Whitchurch[action],"[""Bryan Fonseca[action]"", ""Collin Whitchurch[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
rebounds,,0,Bryan Fonseca[action] + EV Model Rating Star[covers],"[""Bryan Fonseca[action]"", ""EV Model Rating Star[covers]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Bryan Fonseca[action] + Jim Turvey[action],"[""Bryan Fonseca[action]"", ""Jim Turvey[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_reb,,0,Bryan Fonseca[action] + Jim Turvey[action],"[""Bryan Fonseca[action]"", ""Jim Turvey[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,Bryan Fonseca[action] + Joe Dellera[action],"[""Bryan Fonseca[action]"", ""Joe Dellera[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
threes,,0,Bryan Fonseca[action] + Kyle Murray[action],"[""Bryan Fonseca[action]"", ""Kyle Murray[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
assists,,0,Bryan Fonseca[action] + Markus Markets[action],"[""Bryan Fonseca[action]"", ""Markus Markets[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
rebounds,,0,Bryan Fonseca[action] + Markus Markets[action],"[""Bryan Fonseca[action]"", ""Markus Markets[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
pts_reb,,0,Bryan Fonseca[action] + Matt Moore[action],"[""Bryan Fonseca[action]"", ""Matt Moore[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Bryan Fonseca[action] + Mike Barner[sportsline],"[""Bryan Fonseca[action]"", ""Mike Barner[sportsline]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
reb_ast,,0,Bryan Fonseca[action] + Mike Barner[sportsline],"[""Bryan Fonseca[action]"", ""Mike Barner[sportsline]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Bryan Fonseca[action] + RocketPlays[action],"[""Bryan Fonseca[action]"", ""RocketPlays[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
pts_reb,,0,Bryan Fonseca[action] + RocketPlays[action],"[""Bryan Fonseca[action]"", ""RocketPlays[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_reb,,0,Bryan Fonseca[action] + Royals Props[action],"[""Bryan Fonseca[action]"", ""Royals Props[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
rebounds,,0,Bryan Fonseca[action] + RoyalsProps[action],"[""Bryan Fonseca[action]"", ""RoyalsProps[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Bryan Fonseca[action] + Ryan Minion[action],"[""Bryan Fonseca[action]"", ""Ryan Minion[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
reb_ast,,0,Bryan Fonseca[action] + Ryan Minion[action],"[""Bryan Fonseca[action]"", ""Ryan Minion[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,Bryan Fonseca[action] + The Degenerates[action],"[""Bryan Fonseca[action]"", ""The Degenerates[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Bryan Fonseca[action] + The Degenerates[action],"[""Bryan Fonseca[action]"", ""The Degenerates[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Bryan Fonseca[action] + The Degenerates[vegasinsider],"[""Bryan Fonseca[action]"", ""The Degenerates[vegasinsider]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Bryan Fonseca[action] + The Propfessor[action],"[""Bryan Fonseca[action]"", ""The Propfessor[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Bryan Fonseca[action] + Wags Wins[action],"[""Bryan Fonseca[action]"", ""Wags Wins[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Buckets Podcast[action] + Douglas Farmer[covers],"[""Buckets Podcast[action]"", ""Douglas Farmer[covers]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Buckets Podcast[action] + EV Model Rating Star[covers],"[""Buckets Podcast[action]"", ""EV Model Rating Star[covers]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
rebounds,,0,Buckets Podcast[action] + EV Model Rating Star[covers],"[""Buckets Podcast[action]"", ""EV Model Rating Star[covers]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Buckets Podcast[action] + Fizzy78[bettingpros_experts],"[""Buckets Podcast[action]"", ""Fizzy78[bettingpros_experts]""]",2,0,spread,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
threes,,0,Buckets Podcast[action] + Gilles Gallant[action],"[""Buckets Podcast[action]"", ""Gilles Gallant[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_reb_ast,,0,Buckets Podcast[action] + Jim Turvey[action],"[""Buckets Podcast[action]"", ""Jim Turvey[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
threes,,0,Buckets Podcast[action] + Jim Turvey[action],"[""Buckets Podcast[action]"", ""Jim Turvey[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,Buckets Podcast[action] + Joe Dellera[action],"[""Buckets Podcast[action]"", ""Joe Dellera[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_ast,,0,Buckets Podcast[action] + Joe Dellera[action],"[""Buckets Podcast[action]"", ""Joe Dellera[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_reb_ast,,0,Buckets Podcast[action] + Joe Dellera[action],"[""Buckets Podcast[action]"", ""Joe Dellera[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Buckets Podcast[action] + Jon Metler[covers],"[""Buckets Podcast[action]"", ""Jon Metler[covers]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
pts_ast,,0,Buckets Podcast[action] + Kyle Murray[action],"[""Buckets Podcast[action]"", ""Kyle Murray[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Buckets Podcast[action] + Lock & Cash[action],"[""Buckets Podcast[action]"", ""Lock & Cash[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
pts_ast,,0,Buckets Podcast[action] + Markus Markets[action],"[""Buckets Podcast[action]"", ""Markus Markets[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Buckets Podcast[action] + Matt Moore[action],"[""Buckets Podcast[action]"", ""Matt Moore[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Buckets Podcast[action] + Matt Moore[action],"[""Buckets Podcast[action]"", ""Matt Moore[action]""]",2,1,total,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Buckets Podcast[action] + Michael Fiddle[action],"[""Buckets Podcast[action]"", ""Michael Fiddle[action]""]",2,1,spread,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
assists,,0,Buckets Podcast[action] + Mike Barner[sportsline],"[""Buckets Podcast[action]"", ""Mike Barner[sportsline]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
reb_ast,,0,Buckets Podcast[action] + Mike Barner[sportsline],"[""Buckets Podcast[action]"", ""Mike Barner[sportsline]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Buckets Podcast[action] + Picks Office[action],"[""Buckets Podcast[action]"", ""Picks Office[action]""]",2,1,spread,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Buckets Podcast[action] + Quinn Allen[covers],"[""Buckets Podcast[action]"", ""Quinn Allen[covers]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Buckets Podcast[action] + RankScore by Bet Labs[action],"[""Buckets Podcast[action]"", ""RankScore by Bet Labs[action]""]",2,1,total,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Buckets Podcast[action] + Royals Props[action],"[""Buckets Podcast[action]"", ""Royals Props[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
pts_ast,,0,Buckets Podcast[action] + Ryan Minion[action],"[""Buckets Podcast[action]"", ""Ryan Minion[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Buckets Podcast[action] + Sandy Plashkes[action],"[""Buckets Podcast[action]"", ""Sandy Plashkes[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Buckets Podcast[action] + Scott Rickenbach[action],"[""Buckets Podcast[action]"", ""Scott Rickenbach[action]""]",2,1,spread,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_reb,,0,Buckets Podcast[action] + The Degenerates[action],"[""Buckets Podcast[action]"", ""The Degenerates[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_reb_ast,,0,Buckets Podcast[action] + The Degenerates[action],"[""Buckets Podcast[action]"", ""The Degenerates[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Buckets Podcast[action] + mypickswithnoresearch[bettingpros_experts],"[""Buckets Podcast[action]"", ""mypickswithnoresearch[bettingpros_experts]""]",2,0,spread,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,Buckets Podcast[action] + sXeBets[juicereel_sxebets],"[""Buckets Podcast[action]"", ""sXeBets[juicereel_sxebets]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
threes,,0,Cam Is Money[action] + Jason Logan Senior[covers],"[""Cam Is Money[action]"", ""Jason Logan Senior[covers]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
pts_reb,,0,Cam Is Money[action] + Markus Markets[action],"[""Cam Is Money[action]"", ""Markus Markets[action]""]",2,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Cam Is Money[action] + Matt DiLeo[action],"[""Cam Is Money[action]"", ""Matt DiLeo[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Cam Is Money[action] + Matt Moore[action],"[""Cam Is Money[action]"", ""Matt Moore[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_ast,,0,Cam Is Money[action] + Royals Props[action],"[""Cam Is Money[action]"", ""Royals Props[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_reb_ast,,0,Cam Is Money[action] + Royals Props[action],"[""Cam Is Money[action]"", ""Royals Props[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Cam Is Money[action] + Ryan Minion[action],"[""Cam Is Money[action]"", ""Ryan Minion[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,1,0.0,1,0.0,0.0,0
pts_reb_ast,,0,Cam Is Money[action] + Ryan Minion[action],"[""Cam Is Money[action]"", ""Ryan Minion[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Cam Is Money[action] + Sandy Plashkes[action],"[""Cam Is Money[action]"", ""Sandy Plashkes[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_reb_ast,,0,CeeJ Sports[action] + Kyle Murray[action],"[""CeeJ Sports[action]"", ""Kyle Murray[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_reb_ast,,0,CeeJ Sports[action] + Ryan Minion[action],"[""CeeJ Sports[action]"", ""Ryan Minion[action]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
assists,,0,Chris Faria[covers] + Dimers AI Model[dimers],"[""Chris Faria[covers]"", ""Dimers AI Model[dimers]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
rebounds,,0,Chris Faria[covers] + EV Model Rating Star[covers],"[""Chris Faria[covers]"", ""EV Model Rating Star[covers]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
assists,,0,Chris Faria[covers] + Jon Metler[covers],"[""Chris Faria[covers]"", ""Jon Metler[covers]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,Chris Faria[covers] + Larry Hartstein[sportsline],"[""Chris Faria[covers]"", ""Larry Hartstein[sportsline]""]",2,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
