atomic_stat,avg_odds,bets_with_units,direction,expert_name,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
points,-91.66216515386319,4613,UNDER,BetQL Model,2231,player_prop,4691,-120.37599999999854,4517,-414038.0,0,-0.024626337431721185,betql,4888.10000000009,78,0.5101,0.5244084416968663,2460
rebounds,-26.360597719229258,2627,OVER,BetQL Model,1369,player_prop,2695,-214.73199999999767,2543,-67035.0,0,-0.07879408343515869,betql,2725.230000000002,68,0.4732,0.4920222634508349,1326
points,-100.24258521469677,2374,OVER,BetQL Model,1241,player_prop,2454,-231.79100000000176,2259,-226448.0,0,-0.09280660802299989,betql,2497.5699999999774,80,0.4745,0.49429502852485735,1213
threes,46.002420135527586,2074,OVER,BetQL Model,1224,player_prop,2075,-274.5339999999995,2066,95041.0,0,-0.1389897783020537,betql,1975.2099999999998,1,0.3891,0.41012048192771083,851
assists,5.160262417994376,1108,OVER,BetQL Model,638,player_prop,1158,-175.5779999999995,1067,5506.0,0,-0.15711959050721208,betql,1117.480000000001,50,0.4206,0.44905008635578586,520
pts_reb_ast,-107.12921890067503,1055,OVER,BetQL Model,545,player_prop,1072,-108.84299999999963,1037,-111093.0,0,-0.09698468283033491,betql,1122.2699999999966,17,0.4618,0.4916044776119403,527
assists,-23.559748427672957,814,UNDER,BetQL Model,414,player_prop,834,-47.42900000000003,795,-18730.0,0,-0.05612368059828656,betql,845.0800000000004,20,0.4697,0.5035971223021583,420
rebounds,-51.49616368286445,802,UNDER,BetQL Model,345,player_prop,822,63.973999999999904,782,-40270.0,0,0.07532733609645809,betql,849.2799999999997,20,0.5463,0.5802919708029197,477
threes,-16.22509702457956,780,UNDER,BetQL Model,362,player_prop,780,27.452000000000027,773,-12542.0,0,0.034002601102372014,betql,807.3499999999995,0,0.5008,0.5358974358974359,418
pts_reb_ast,-112.63354037267081,488,UNDER,BetQL Model,241,player_prop,488,-26.458000000000013,483,-54402.0,0,-0.05076751861232642,betql,521.1599999999995,0,0.4619,0.5061475409836066,247
points,-10200.523255813954,433,OVER,chefpadro74,119,player_prop,440,-22.497000000000003,430,-4386225.0,12,-0.034818609546214324,bettingpros_experts,646.1200000000001,7,0.6777,0.7219626168224299,309
pts_reb,-115.68681318681318,364,OVER,OddsTrader AI,199,player_prop,364,-60.66300000000016,364,-42110.0,0,-0.15538678278688575,oddstrader,390.39999999999975,0,0.4029,0.4532967032967033,165
points,-148.07339449541286,331,OVER,Fizzy78,137,player_prop,331,-5.181000000000008,327,-48420.0,0,-0.013180523048743271,bettingpros_experts,393.0800000000002,0,0.5323,0.5861027190332326,194
points,-109.53184713375796,315,OVER,Mike Barner,137,player_prop,316,18.282999999999987,314,-34393.0,0,0.05414618255049454,sportsline,337.66,1,0.5113,0.5664556962025317,179
pts_reb_ast,-114.96141479099678,311,OVER,OddsTrader AI,180,player_prop,313,-70.15900000000009,311,-35753.0,0,-0.21137959085294228,oddstrader,331.9100000000001,2,0.3714,0.4249201277955272,133
reb_ast,-135.04761904761904,298,OVER,OddsTrader AI,141,player_prop,298,-25.74699999999999,294,-39704.0,0,-0.07583799705449185,oddstrader,339.5000000000001,0,0.4702,0.5268456375838926,157
,,159,UNDER,BetQL Model,154,total,288,-154.0,0,0.0,5,-0.9685534591194969,betql,159.0,129,0.3988,0.4558303886925795,129
points,-102.2648401826484,220,OVER,Prop Bet Guy,111,player_prop,220,-20.666000000000007,219,-22396.0,0,-0.08729776538672746,sportsline,236.7300000000002,0,0.43,0.4954545454545455,109
pts_ast,-115.1767441860465,215,OVER,OddsTrader AI,112,player_prop,215,-24.52899999999999,215,-24763.0,0,-0.10648578250488365,oddstrader,230.3500000000004,0,0.4132,0.4790697674418605,103
rebounds,-5511.6435643564355,204,OVER,chefpadro74,50,player_prop,207,12.364,202,-1113352.0,10,0.04235552053715187,bettingpros_experts,291.90999999999997,3,0.6811,0.7461928934010152,147
,,104,OVER,BetQL Model,103,total,189,-103.0,0,0.0,1,-0.9903846153846154,betql,104.0,85,0.3827,0.4521276595744681,85
points,-73.0952380952381,179,OVER,EV Model Rating Star,99,player_prop,187,-28.098999999999993,168,-12280.0,0,-0.14931186566767624,covers,188.19000000000003,8,0.4004,0.47058823529411764,88
points,-91.19867549668874,164,UNDER,EV Model Rating Star,75,player_prop,180,4.237999999999995,151,-13771.0,0,0.024392770806952898,covers,173.73999999999995,16,0.5103,0.5833333333333334,105
points,-218.52409638554218,168,UNDER,chefpadro74,72,player_prop,170,-18.825000000000003,166,-36275.0,2,-0.09003730629424149,bettingpros_experts,209.07999999999993,2,0.4958,0.5714285714285714,96
points,-77624.62676056338,149,OVER,KD850,67,player_prop,156,-16.671,142,-11022697.0,3,-0.09415452389020669,bettingpros_experts,177.06000000000003,7,0.4829,0.5620915032679739,86
points,-106.28571428571429,107,OVER,The Degenerates,83,player_prop,151,-61.317000000000014,49,-5208.0,0,-0.5605869445968187,action,109.37999999999998,44,0.3732,0.4503311258278146,68
points,-391.6666666666667,125,OVER,carmenciorra,45,player_prop,144,12.157999999999989,111,-43475.0,5,0.08452447163515016,bettingpros_experts,143.8399999999999,19,0.5946,0.6762589928057554,94
points,81.69811320754717,97,OVER,sXeBets,72,player_prop,133,-36.222,53,4330.0,0,-0.31615606179628175,juicereel_sxebets,114.57000000000001,36,0.3763,0.45864661654135336,61
rebounds,-109.58646616541354,134,OVER,Fizzy78,51,player_prop,134,11.052,133,-14575.0,2,0.07226363279717532,bettingpros_experts,152.94000000000008,0,0.5285,0.6136363636363636,81
points,-106.49382716049382,111,OVER,OddsTrader AI,75,player_prop,132,-44.12000000000006,81,-8626.0,0,-0.3800172265288553,oddstrader,116.09999999999991,21,0.3504,0.4318181818181818,57
rebounds,-234.232,130,UNDER,chefpadro74,53,player_prop,132,-12.351000000000004,125,-29279.0,1,-0.07465546421663452,bettingpros_experts,165.43999999999986,2,0.5098,0.5954198473282443,78
points,-111.43877551020408,109,UNDER,OddsTrader AI,46,player_prop,130,9.148,98,-10921.0,0,0.07833533139236168,oddstrader,116.78000000000004,21,0.5608,0.6461538461538462,84
steals,166.33333333333334,129,OVER,Dimers AI Model,94,player_prop,129,-27.255000000000003,129,21457.0,0,-0.28019944484424786,dimers,97.27000000000005,0,0.202,0.2713178294573643,35
pts_reb_ast,,61,PLAYER_OVER,Ryan Minion,61,player_prop,123,-61.0,0,0.0,0,-1.0,action,61.0,62,0.4169,0.5040650406504065,62
pts_reb,-101.5,120,UNDER,OddsTrader AI,47,player_prop,120,17.838999999999995,120,-12180.0,0,0.1392366531376835,oddstrader,128.1199999999999,0,0.5189,0.6083333333333333,73
pts_reb,,83,OVER,Ryan Minion,82,player_prop,117,-82.0,0,0.0,1,-0.9879518072289156,action,83.0,34,0.218,0.29310344827586204,34
points,-102.82142857142857,71,OVER,Joe Dellera,56,player_prop,113,-42.31099999999999,28,-2879.0,0,-0.585295338221054,action,72.29,42,0.4136,0.504424778761062,57
,-98.40816326530613,108,UNDER,Dimers AI Model,57,total,111,-9.113999999999995,98,-9644.0,0,-0.08215251487290429,dimers,110.93999999999993,3,0.3955,0.4864864864864865,54
assists,109.22115384615384,107,OVER,Dimers AI Model,62,player_prop,109,-8.250000000000004,104,11359.0,0,-0.08396092000814169,dimers,98.26000000000002,2,0.3421,0.43119266055045874,47
pts_reb,-115.8425925925926,108,OVER,Prop Bet Guy,58,player_prop,108,-16.682000000000002,108,-12511.0,0,-0.14292323509252924,sportsline,116.71999999999993,0,0.3718,0.46296296296296297,50
blocks,157.98095238095237,105,OVER,Dimers AI Model,66,player_prop,105,-3.9679999999999978,105,16588.0,0,-0.04844932844932842,dimers,81.9,0,0.2851,0.37142857142857144,39
pts_reb_ast,-110.95098039215686,102,UNDER,OddsTrader AI,42,player_prop,102,10.174999999999997,102,-11317.0,0,0.09268537074148299,oddstrader,109.77999999999994,0,0.4912,0.5882352941176471,60
points,-99.92079207920793,101,OVER,Zack Cimini,53,player_prop,101,-11.375000000000007,101,-10092.0,0,-0.10595193740685559,sportsline,107.35999999999991,0,0.3806,0.4752475247524752,48
,-110.89473684210526,96,UNDER,Fizzy78,38,total,96,14.38899999999997,95,-10535.0,0,0.14141523341523327,bettingpros_experts,101.74999999999989,0,0.5041,0.6041666666666666,58
points,-72.65,56,PLAYER_OVER,The Degenerates,46,player_prop,94,-36.572,20,-1453.0,0,-0.646376811594203,action,56.57999999999999,38,0.4112,0.5106382978723404,48
assists,-240.34117647058824,90,OVER,KD850,29,player_prop,97,5.229000000000001,85,-20429.0,4,0.045163240628778745,bettingpros_experts,115.77999999999996,7,0.5881,0.6881720430107527,64
rebounds,-98.60240963855422,85,OVER,KD850,29,player_prop,96,15.416999999999998,83,-8184.0,3,0.16062721400291716,bettingpros_experts,95.98000000000006,11,0.5881,0.6881720430107527,64
threes,-77.33333333333333,91,OVER,Fizzy78,50,player_prop,91,-18.982,90,-6960.0,1,-0.18976307107867635,bettingpros_experts,100.03000000000002,0,0.3462,0.4444444444444444,40
points,-100.72727272727273,60,OVER,Kyle Murray,49,player_prop,90,-38.971000000000004,22,-2216.0,0,-0.6391832048548467,action,60.970000000000006,30,0.3566,0.45555555555555555,41
pts_reb,-42.333333333333336,52,OVER,Kyle Murray,49,player_prop,90,-46.25,6,-254.0,0,-0.8851674641148325,action,52.25,38,0.3566,0.45555555555555555,41
pts_ast,-105.16666666666667,90,UNDER,OddsTrader AI,34,player_prop,90,15.341999999999992,90,-9465.0,0,0.15872129112352573,oddstrader,96.65999999999997,0,0.519,0.6222222222222222,56
points,-110.85714285714286,45,OVER,Cam Is Money,37,player_prop,89,-28.692,14,-1552.0,0,-0.6279711096520026,action,45.69,44,0.4805,0.5842696629213483,52
assists,9.063291139240507,83,UNDER,EV Model Rating Star,38,player_prop,88,6.643,79,716.0,0,0.07886738691677547,covers,84.23000000000002,5,0.464,0.5681818181818182,50
rebounds,125.0,86,OVER,Dimers AI Model,46,player_prop,86,2.705000000000002,85,10625.0,0,0.03502978502978506,dimers,77.22,0,0.3635,0.46511627906976744,40
rebounds,56.542857142857144,77,OVER,EV Model Rating Star,41,player_prop,81,-0.01499999999999968,70,3958.0,0,-0.0002032244953258322,covers,73.81000000000003,4,0.3877,0.49382716049382713,40
pts_reb,-114.0,48,OVER,The Degenerates,47,player_prop,81,-46.264,4,-456.0,0,-0.9584420965402942,action,48.27,33,0.3183,0.41975308641975306,34
assists,-119.16666666666667,79,OVER,Fizzy78,36,player_prop,79,-6.855999999999995,78,-9295.0,1,-0.07469223226931034,bettingpros_experts,91.78999999999999,0,0.4286,0.5384615384615384,42
points,-354.8974358974359,78,OVER,parkerpaduck,30,player_prop,78,-16.941000000000013,78,-27682.0,0,-0.15002656748140283,bettingpros_experts,112.92000000000003,0,0.5044,0.6153846153846154,48
assists,-59.621212121212125,71,UNDER,OddsTrader AI,40,player_prop,77,-15.347999999999999,66,-3935.0,0,-0.19844840961986038,oddstrader,77.33999999999999,6,0.3725,0.4805194805194805,37
pts_reb_ast,,34,PLAYER_UNDER,Kyle Murray,34,player_prop,73,-34.0,0,0.0,0,-1.0,action,34.0,39,0.421,0.5342465753424658,39
pts_ast,,40,OVER,Kyle Murray,39,player_prop,72,-39.0,0,0.0,0,-0.975,action,40.0,32,0.3483,0.4583333333333333,33
points,-119.35714285714286,35,PLAYER_OVER,Joe Dellera,27,player_prop,70,-20.214,14,-1671.0,0,-0.5579354126414573,action,36.230000000000004,35,0.4972,0.6142857142857143,43
pts_reb_ast,-111.0,38,PLAYER_OVER,The Degenerates,36,player_prop,70,-34.154,3,-333.0,0,-0.895020964360587,action,38.160000000000004,32,0.3725,0.4857142857142857,34
pts_reb_ast,-118.02898550724638,69,UNDER,Alex Selesnick,29,player_prop,69,5.403,69,-8144.0,0,0.07243598337578763,sportsline,74.59,0,0.4621,0.5797101449275363,40
rebounds,-6.907407407407407,58,UNDER,OddsTrader AI,24,player_prop,69,9.987,54,-373.0,0,0.17215997241854852,oddstrader,58.01,11,0.5345,0.6521739130434783,45
assists,10.214285714285714,62,UNDER,sXeBets,41,player_prop,69,-17.258999999999993,42,429.0,0,-0.23494418731282324,juicereel_sxebets,73.46,7,0.2979,0.4057971014492754,28
points,-113.45454545454545,43,OVER,Ryan Minion,38,player_prop,68,-32.676,11,-1248.0,0,-0.7479056992446784,action,43.690000000000005,25,0.3295,0.4411764705882353,30
points,-87.16417910447761,67,UNDER,Fizzy78,32,player_prop,67,-2.6490000000000022,67,-5840.0,1,-0.0369713886950454,bettingpros_experts,71.64999999999999,0,0.3971,0.5151515151515151,34
points,-111.83333333333333,39,OVER,Markus Markets,31,player_prop,66,-24.598,12,-1342.0,0,-0.6202218860312658,action,39.66,27,0.4116,0.5303030303030303,35
points,-98.0,49,OVER,nukethebooks,30,player_prop,66,-14.985999999999999,34,-3332.0,0,-0.31450157397691486,juicereel_nukethebooks,47.65000000000002,17,0.4261,0.5454545454545454,36
,-122.265625,65,OVER,Fizzy78,33,total,65,-6.1290000000000004,64,-7825.0,0,-0.08730769230769238,bettingpros_experts,70.19999999999995,0,0.3746,0.49230769230769234,32
pts_reb_ast,,28,PLAYER_OVER,Kyle Murray,28,player_prop,65,-28.0,0,0.0,0,-1.0,action,28.0,37,0.4483,0.5692307692307692,37
points,-97.76190476190476,49,OVER,Buckets Podcast,38,player_prop,64,-27.748999999999995,21,-2053.0,0,-0.5581053901850359,action,49.72000000000002,15,0.2946,0.40625,26
points,-108.85714285714286,63,OVER,Larry Hartstein,25,player_prop,64,5.8229999999999995,63,-6858.0,0,0.0854689564068692,sportsline,68.13000000000001,1,0.4869,0.609375,39
rebounds,-105.5625,64,OVER,Mike Barner,32,player_prop,64,-6.719,64,-6756.0,0,-0.0950219205204356,sportsline,70.71,0,0.381,0.5,32
pts_reb,-119.66666666666667,14,UNDER,Kyle Murray,12,player_prop,62,-10.266000000000002,3,-359.0,0,-0.7194113524877367,action,14.27,48,0.6915,0.8064516129032258,50
reb_ast,-108.21311475409836,61,OVER,Mike Barner,25,player_prop,62,5.327,61,-6601.0,0,0.07985309548793283,sportsline,66.71000000000001,1,0.4725,0.5967741935483871,37
pts_ast,-113.57377049180327,62,OVER,Prop Bet Guy,26,player_prop,62,5.3409999999999975,61,-6928.0,0,0.08008696956065373,sportsline,66.69000000000001,0,0.4567,0.5806451612903226,36
pts_reb,-109.5,35,OVER,Joe Dellera,34,player_prop,61,-33.178,4,-438.0,0,-0.9430926662876634,action,35.18,26,0.3251,0.4426229508196721,27
pts_reb_ast,-282.91379310344826,60,OVER,KD850,24,player_prop,63,-1.2279999999999998,58,-16409.0,2,-0.0170413544268665,bettingpros_experts,72.05999999999999,3,0.4812,0.6065573770491803,37
points,-111.25,39,OVER,Bryan Fonseca,34,player_prop,60,-29.633,12,-1335.0,0,-0.7479303382130236,action,39.620000000000005,21,0.3157,0.43333333333333335,26
rebounds,-95.65573770491804,61,UNDER,Fizzy78,25,player_prop,62,3.355,61,-5835.0,2,0.050375375375375356,bettingpros_experts,66.60000000000002,1,0.4573,0.5833333333333334,35
points,-205.43333333333334,60,OVER,craig.r.trujillo,17,player_prop,61,7.274999999999997,60,-12326.0,1,0.09299501470024285,bettingpros_experts,78.22999999999999,1,0.5923,0.7166666666666667,43
